source_group,strategy,split_id,expected_test_rows,rows_available,missing_test_rows,test_start,test_end,total_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,positive_day_rate,avg_exposure,avg_net_exposure,long_day_rate,short_day_rate,cash_day_rate,annual_turnover,total_transaction_cost,total_short_borrow_cost
metals_rotation_rules,SLV_momentum_120d_long_cash,16,54,54,0,2026-04-16,2026-07-02,-0.19390045253062382,-0.6342813053741263,0.46413977058904426,-1.927798203384307,-0.2762882023440394,-2.2957234510661695,0.3888888888888889,0.7777777777777778,,,,,14.0,0.0006000000000000001,
metals_rotation_rules,SLV_momentum_20d_long_cash,1,124,124,0,2018-10-16,2019-04-15,0.010908231542460456,0.022293165104298795,0.09800800975820653,0.27386346027367264,-0.05113839428171352,0.4359379174381032,0.28225806451612906,0.5483870967741935,,,,,26.41935483870968,0.0026000000000000003,
metals_rotation_rules,SLV_momentum_20d_long_cash,2,127,127,0,2019-04-16,2019-10-15,0.17444038384430782,0.37582200783071107,0.20236192603273578,1.6788898517373396,-0.11068705941962931,3.3953563298300304,0.3228346456692913,0.5905511811023622,,,,,19.84251968503937,0.002,
metals_rotation_rules,SLV_momentum_20d_long_cash,3,125,125,0,2019-10-16,2020-04-15,-0.10391201041316234,-0.1984346719522353,0.14476198764616668,-1.453562016377244,-0.14838058446677904,-1.3373358291135649,0.168,0.36,,,,,30.24,0.0030000000000000005,
metals_rotation_rules,SLV_momentum_20d_long_cash,4,128,128,0,2020-04-16,2020-10-15,0.541805963524489,1.3452195912474698,0.4114212848461441,2.2817864249166027,-0.1359259287516278,9.896710683548374,0.4140625,0.75,,,,,29.53125,0.003,
metals_rotation_rules,SLV_momentum_20d_long_cash,5,124,124,0,2020-10-16,2021-04-15,-0.14429462440560448,-0.271439817850587,0.2752433884042034,-1.0107303440057387,-0.1540475685498891,-1.7620519454202215,0.20161290322580644,0.43548387096774194,,,,,44.70967741935484,0.0044,
metals_rotation_rules,SLV_momentum_20d_long_cash,6,128,128,0,2021-04-16,2021-10-15,-0.019918376747777855,-0.038835887131893565,0.14278324740692785,-0.20618721959109793,-0.10319545455563606,-0.3763333113761892,0.1796875,0.375,,,,,13.78125,0.0014000000000000002,
metals_rotation_rules,SLV_momentum_20d_long_cash,7,125,125,0,2021-10-18,2022-04-14,0.0858824920179535,0.18069625892253005,0.18987370354804434,0.9698366767817229,-0.08075096137430737,2.237697927643774,0.328,0.632,,,,,24.192,0.0024000000000000007,
metals_rotation_rules,SLV_momentum_20d_long_cash,8,126,126,0,2022-04-18,2022-10-14,-0.14802051072035127,-0.2741309498467889,0.20357328987335305,-1.47294905100169,-0.15958539535479077,-1.7177696570374754,0.1349206349206349,0.31746031746031744,,,,,26.0,0.0026000000000000003,
metals_rotation_rules,SLV_momentum_20d_long_cash,9,124,124,0,2022-10-17,2023-04-14,0.2900359167430764,0.6779205922730414,0.22498453884708014,2.414516079765613,-0.051383350787520654,13.19339011339226,0.3387096774193548,0.6612903225806451,,,,,22.35483870967742,0.0022,
metals_rotation_rules,SLV_momentum_20d_long_cash,10,126,126,0,2023-04-17,2023-10-13,-0.14072582990161286,-0.26164790060172805,0.14138193895488846,-2.0729829050684017,-0.1945629744361197,-1.3447980087682827,0.1746031746031746,0.4365079365079365,,,,,22.0,0.0022,
metals_rotation_rules,SLV_momentum_20d_long_cash,11,125,125,0,2023-10-16,2024-04-15,0.14048454258230647,0.3034435803613933,0.20459910140685497,1.3976682488259642,-0.10672952332880259,2.843108175669182,0.288,0.624,,,,,22.176,0.0022,
metals_rotation_rules,SLV_momentum_20d_long_cash,12,127,127,0,2024-04-16,2024-10-15,-0.05584920986414099,-0.10777215802112439,0.29413866266908895,-0.24065737390008707,-0.2105980521955636,-0.5117433751051316,0.3779527559055118,0.6692913385826772,,,,,23.811023622047244,0.0024000000000000002,
metals_rotation_rules,SLV_momentum_20d_long_cash,13,124,124,0,2024-10-16,2025-04-15,-0.06729437211572609,-0.1320130137911023,0.2174439849368652,-0.5419047640344953,-0.17946597465535163,-0.735587980087153,0.29838709677419356,0.6048387096774194,,,,,26.41935483870968,0.0026,
metals_rotation_rules,SLV_momentum_20d_long_cash,14,126,126,0,2025-04-16,2025-10-15,0.5586216991899369,1.4293016011857262,0.2199124184063677,4.152325668527344,-0.0671892901416774,21.272759366438564,0.4444444444444444,0.8015873015873016,,,,,26.0,0.0026,
metals_rotation_rules,SLV_momentum_20d_long_cash,15,124,124,0,2025-10-16,2026-04-15,0.16239484465901688,0.3577366253289622,0.6666422537781383,0.8258753998904459,-0.4253262883294322,0.8410875018660519,0.3548387096774194,0.6129032258064516,,,,,28.451612903225804,0.0028,
metals_rotation_rules,SLV_momentum_20d_long_cash,16,54,54,0,2026-04-16,2026-07-02,-0.1875190260037457,-0.620572970450967,0.3437593012154743,-2.6392378643713283,-0.22277350340864488,-2.7856677789576176,0.18518518518518517,0.4444444444444444,,,,,51.33333333333333,0.0022,
metals_rotation_rules,SLV_momentum_60d_long_cash,1,124,124,0,2018-10-16,2019-04-15,0.06584303369149769,0.13836053921274272,0.11698884413809167,1.1664863483125834,-0.06502983159136388,2.1276472017054604,0.3548387096774194,0.6451612903225806,,,,,4.064516129032258,0.0004,
metals_rotation_rules,SLV_momentum_60d_long_cash,2,127,127,0,2019-04-16,2019-10-15,0.11612598698064813,0.24358378519061352,0.2082866097434957,1.1513147485577322,-0.13195202051034127,1.846002692861558,0.30708661417322836,0.6141732283464567,,,,,9.921259842519685,0.001,
metals_rotation_rules,SLV_momentum_60d_long_cash,3,125,125,0,2019-10-16,2020-04-15,-0.12320706380543012,-0.232849738748799,0.15434577467594296,-1.6380310276336407,-0.1574081986453295,-1.4792732573825684,0.224,0.472,,,,,22.176,0.0022,
metals_rotation_rules,SLV_momentum_60d_long_cash,4,128,128,0,2020-04-16,2020-10-15,0.4036046135108191,0.9493426031677781,0.45011817046256786,1.711847156265809,-0.2159259231002234,4.396612456426246,0.453125,0.7890625,,,,,1.96875,0.0002,
metals_rotation_rules,SLV_momentum_60d_long_cash,5,124,124,0,2020-10-16,2021-04-15,0.005392489165504832,0.010989432475055683,0.28028314489789785,0.18028591361013305,-0.12855009359621883,0.08548754938735359,0.29838709677419356,0.5887096774193549,,,,,24.387096774193548,0.0024000000000000002,
metals_rotation_rules,SLV_momentum_60d_long_cash,6,128,128,0,2021-04-16,2021-10-15,-0.0704081369174574,-0.13388513503091848,0.13588704351637645,-0.988997223621356,-0.10089284803474963,-1.3270032280663304,0.203125,0.390625,,,,,29.53125,0.003,
metals_rotation_rules,SLV_momentum_60d_long_cash,7,125,125,0,2021-10-18,2022-04-14,0.04053130527080495,0.0833938954059994,0.1571005744905445,0.5883608934679586,-0.10209498453948407,0.8168265638332877,0.28,0.52,,,,,14.112,0.0014,
metals_rotation_rules,SLV_momentum_60d_long_cash,8,126,126,0,2022-04-18,2022-10-14,-0.23428349043236507,-0.413678226975558,0.11544305534030641,-4.561327383041996,-0.2148774404255397,-1.9251822162266852,0.031746031746031744,0.1746031746031746,,,,,6.0,0.0006000000000000001,
metals_rotation_rules,SLV_momentum_60d_long_cash,9,124,124,0,2022-10-17,2023-04-14,0.024297611724205748,0.04999842580313296,0.22703683568036223,0.3281461974361759,-0.11690016789045654,0.4277019161339863,0.3064516129032258,0.6612903225806451,,,,,18.290322580645164,0.0018000000000000002,
metals_rotation_rules,SLV_momentum_60d_long_cash,10,126,126,0,2023-04-17,2023-10-13,-0.10254226701469149,-0.19456961750487067,0.16596006490393156,-1.219992804563222,-0.13703103745738499,-1.4198945079532037,0.20634920634920634,0.5,,,,,14.0,0.0014,
metals_rotation_rules,SLV_momentum_60d_long_cash,11,125,125,0,2023-10-16,2024-04-15,-0.003687428809713844,-0.00741993155167997,0.18339039722808795,0.05080522387653267,-0.1721314125114678,-0.04310620265888794,0.256,0.568,,,,,26.208,0.0026000000000000003,
metals_rotation_rules,SLV_momentum_60d_long_cash,12,127,127,0,2024-04-16,2024-10-15,0.0010085182763646117,0.0020021475789280263,0.30673180924313603,0.1598454426838672,-0.15193537053598904,0.013177626591260237,0.41732283464566927,0.7637795275590551,,,,,11.905511811023622,0.0012000000000000001,
metals_rotation_rules,SLV_momentum_60d_long_cash,13,124,124,0,2024-10-16,2025-04-15,-0.06145735284188336,-0.12093812914407431,0.2519113780336406,-0.3847596978378932,-0.19381242279742983,-0.623995755269399,0.3548387096774194,0.7016129032258065,,,,,8.129032258064516,0.0008,
metals_rotation_rules,SLV_momentum_60d_long_cash,14,126,126,0,2025-04-16,2025-10-15,0.583119369408692,1.5062669377969748,0.23791992774650955,3.986883341801648,-0.0671892901416773,22.418259437193285,0.5158730158730159,0.9603174603174603,,,,,8.0,0.0008,
metals_rotation_rules,SLV_momentum_60d_long_cash,15,124,124,0,2025-10-16,2026-04-15,0.25041891659512805,0.5748597881308231,0.7437384564394677,1.0144883824316782,-0.41777370522913104,1.3760075872068995,0.5,0.8629032258064516,,,,,6.096774193548387,0.0006000000000000001,
metals_rotation_rules,SLV_momentum_60d_long_cash,16,54,54,0,2026-04-16,2026-07-02,-0.15437292470631436,-0.5427348476357081,0.22955909080816386,-3.2830402263121057,-0.1685946419938934,-3.2191702014786823,0.037037037037037035,0.09259259259259259,,,,,18.666666666666664,0.0008,
metals_rotation_rules,buy_hold_GLD,1,124,124,0,2018-10-16,2019-04-15,0.040673566151530505,0.08439518276673397,0.09184922927856415,0.9281883040865946,-0.048855524554907936,1.7274440001536282,0.5241935483870968,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,2,127,127,0,2019-04-16,2019-10-15,0.16513153408945458,0.35426806705078073,0.134972943021819,2.3155639597240922,-0.05311610766674424,6.669691786783285,0.5511811023622047,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,3,125,125,0,2019-10-16,2020-04-15,0.15169861474411817,0.32941051787748377,0.1931284253816172,1.5715645748700335,-0.12527726112612358,2.629451784916082,0.616,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,4,128,128,0,2020-04-16,2020-10-15,0.10259103116138912,0.2120023424404569,0.1728878660937349,1.1997210829687437,-0.09850949591851577,2.1521005712567973,0.5859375,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,5,124,124,0,2020-10-16,2021-04-15,-0.0670218549843361,-0.13149753978643064,0.16488344418994835,-0.7718670816210181,-0.14029148209909537,-0.9373166340458711,0.46774193548387094,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,6,128,128,0,2021-04-16,2021-10-15,-0.00859638041539923,-0.01685364773670206,0.12987295632178228,-0.0656637643200945,-0.09761143665716188,-0.17266058480315877,0.5390625,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,7,125,125,0,2021-10-18,2022-04-14,0.11939123611459457,0.25529996088094387,0.13636530515050402,1.7364236211136865,-0.06589731856912051,3.8742086389016963,0.568,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,8,126,126,0,2022-04-18,2022-10-14,-0.16895077372995104,-0.309357183515953,0.14226005870421954,-2.5286680903412693,-0.1722949473458606,-1.795509318650866,0.4365079365079365,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,9,124,124,0,2022-10-17,2023-04-14,0.20929475292388422,0.47138615420883556,0.1647434304114833,2.4281292520643225,-0.07331971266407233,6.4291871460077505,0.5403225806451613,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,10,126,126,0,2023-04-17,2023-10-13,-0.04080198412783009,-0.07993916634689247,0.11297663882609005,-0.6810363947502317,-0.11347406182164899,-0.7044708285188165,0.47619047619047616,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,11,125,125,0,2023-10-16,2024-04-15,0.24308829441882396,0.5506578622542904,0.12542989945246455,3.5630420663428426,-0.04437263297441796,12.409853221280779,0.584,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,12,127,127,0,2024-04-16,2024-10-15,0.11721359973193612,0.24598948347126948,0.1539582946522106,1.5062801179773015,-0.05771282328098726,4.2623020238260905,0.5275590551181102,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,13,124,124,0,2024-10-16,2025-04-15,0.24406234599982946,0.5586324544868864,0.17265510887899846,2.659064939378777,-0.08120389771692915,6.879379810489372,0.6290322580645161,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,14,126,126,0,2025-04-16,2025-10-15,0.2893941218104692,0.6625372013593911,0.18775106662946187,2.803966862267682,-0.07107320553901886,9.321898405098125,0.5873015873015873,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,15,124,124,0,2025-10-16,2026-04-15,0.11005164086727603,0.23637168261007435,0.3380804089686305,0.7996663853861914,-0.19209514099718106,1.2304927723993968,0.5483870967741935,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_GLD,16,54,54,0,2026-04-16,2026-07-02,-0.1321347791320716,-0.48384834006807254,0.24556997633464042,-2.5662432733975455,-0.17942273577058687,-2.6966946969682244,0.48148148148148145,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,1,124,124,0,2018-10-16,2019-04-15,0.021044990382633078,0.043233508308134994,0.14743908935709926,0.36076855912777905,-0.06967480148132688,0.6205042194446976,0.5241935483870968,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,2,127,127,0,2019-04-16,2019-10-15,0.1556503611626412,0.33248867213054645,0.2233654828953259,1.39765811378503,-0.13195202051034138,2.5197694650267866,0.5196850393700787,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,3,125,125,0,2019-10-16,2020-04-15,-0.10762607474577546,-0.20511830889339255,0.3468653541369078,-0.48384352774696937,-0.3557471101201174,-0.576584610410847,0.536,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,4,128,128,0,2020-04-16,2020-10-15,0.5451412627594256,1.3552180712289568,0.46520667714394814,2.079069750738628,-0.21592592310022307,6.276310189026844,0.5625,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,5,124,124,0,2020-10-16,2021-04-15,0.0744870682698977,0.1572012021022542,0.34921421501216354,0.5934657755558308,-0.16816143353927004,0.934823156497079,0.5241935483870968,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,6,128,128,0,2021-04-16,2021-10-15,-0.10792861623084582,-0.20136336455760062,0.23342955448877062,-0.8458100181923629,-0.2382588638363562,-0.8451453235162887,0.4765625,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,7,125,125,0,2021-10-18,2022-04-14,0.11074923655019941,0.23583901948618613,0.21530175019557593,1.091481675372816,-0.13321950593806753,1.770303964314546,0.536,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,8,126,126,0,2022-04-18,2022-10-14,-0.28278172445245364,-0.48559794522060384,0.31438717014090867,-1.9560373985782367,-0.2963918093798432,-1.6383649272786822,0.4126984126984127,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,9,124,124,0,2022-10-17,2023-04-14,0.34462612904839873,0.8253726099556533,0.2997318257542913,2.1586924940586245,-0.17599643164367296,4.68971218477159,0.5,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,10,126,126,0,2023-04-17,2023-10-13,-0.10165074309538746,-0.1929686126189305,0.24134395973744732,-0.7672328449332116,-0.19590645068639234,-0.9850038727302312,0.4444444444444444,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,11,125,125,0,2023-10-16,2024-04-15,0.2475821497257642,0.5619797923303007,0.2438584913972323,1.9517544774079205,-0.13416198761261489,4.188815344276096,0.496,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,12,127,127,0,2024-04-16,2024-10-15,0.12054266288055837,0.25336739432456,0.3376908844272295,0.8377972896381054,-0.16877350381958411,1.5012273170284198,0.5669291338582677,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,13,124,124,0,2024-10-16,2025-04-15,0.02940160449519702,0.060658665040527415,0.28035353072110314,0.3510230623382521,-0.17044738142483873,0.35587912547237194,0.5645161290322581,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,14,126,126,0,2025-04-16,2025-10-15,0.6522176677010338,1.7298232214634437,0.24079329657986415,4.298368206539744,-0.06718929014167718,25.74552012405386,0.5476190476190477,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,15,124,124,0,2025-10-16,2026-04-15,0.44885093586933,1.1244265696416438,0.7674005380636891,1.397811577876943,-0.42452650250126345,2.6486604794203568,0.5887096774193549,1.0,,,,,0.0,0.0,
metals_rotation_rules,buy_hold_SLV,16,54,54,0,2026-04-16,2026-07-02,-0.21146826331350133,-0.6700185742606508,0.5264010237754947,-1.8350059868256507,-0.34744801795825775,-1.92839947166182,0.5185185185185185,1.0,,,,,0.0,0.0,
metals_rotation_rules,gold_silver_ratio_60d,1,124,124,0,2018-10-16,2019-04-15,0.0942601364750828,0.20088967470057106,0.10548424411442545,1.7886553877728757,-0.03545087292557447,5.666706010944178,0.3387096774193548,0.5806451612903226,,,,,42.677419354838705,0.004200000000000001,
metals_rotation_rules,gold_silver_ratio_60d,2,127,127,0,2019-04-16,2019-10-15,0.00904001012914657,0.018017455596641474,0.11409331657884975,0.21363407465121162,-0.062158881197412086,0.2898613239099228,0.33070866141732286,0.6220472440944882,,,,,29.763779527559056,0.003,
metals_rotation_rules,gold_silver_ratio_60d,3,125,125,0,2019-10-16,2020-04-15,-0.08643029736807406,-0.16659664652112083,0.33010762122927384,-0.3823708295977543,-0.3557471101201176,-0.4683007726046451,0.32,0.568,,,,,44.352,0.004399999999999999,
metals_rotation_rules,gold_silver_ratio_60d,4,128,128,0,2020-04-16,2020-10-15,0.0926250294772244,0.19052924076047617,0.14609366803050122,1.2679386673790352,-0.07628033076842855,2.4977505844709023,0.3359375,0.5546875,,,,,23.625,0.0024000000000000002,
metals_rotation_rules,gold_silver_ratio_60d,5,124,124,0,2020-10-16,2021-04-15,-0.02361806618098161,-0.04741306068131179,0.14025452358190357,-0.2769541195194662,-0.15202632681895123,-0.31187401335938475,0.1693548387096774,0.41935483870967744,,,,,32.516129032258064,0.0032,
metals_rotation_rules,gold_silver_ratio_60d,6,128,128,0,2021-04-16,2021-10-15,-0.08006385193346377,-0.15150763027181757,0.1669581961775544,-0.8998850941990474,-0.14751976748106055,-1.0270327350622281,0.2421875,0.515625,,,,,27.5625,0.0028000000000000004,
metals_rotation_rules,gold_silver_ratio_60d,7,125,125,0,2021-10-18,2022-04-14,0.026478521196946048,0.054098827995677334,0.10492554143636458,0.5546842678937144,-0.05220681726854237,1.0362406832311344,0.192,0.36,,,,,60.48,0.006,
metals_rotation_rules,gold_silver_ratio_60d,8,126,126,0,2022-04-18,2022-10-14,-0.22603996114412417,-0.4009858582542112,0.21444313190605377,-2.279956687278695,-0.21400408079314803,-1.8737299623823338,0.2698412698412698,0.6825396825396826,,,,,32.0,0.0032,
metals_rotation_rules,gold_silver_ratio_60d,9,124,124,0,2022-10-17,2023-04-14,0.09690507820932881,0.2067960218960916,0.1768305153591542,1.1510361788282113,-0.10585199519265309,1.9536336704822428,0.29838709677419356,0.6048387096774194,,,,,22.35483870967742,0.0022,
metals_rotation_rules,gold_silver_ratio_60d,10,126,126,0,2023-04-17,2023-10-13,0.09305522071146033,0.19476971552457933,0.10545128503128927,1.7403107195159884,-0.04407663311798571,4.418888235024977,0.24603174603174602,0.4365079365079365,,,,,36.0,0.0036,
metals_rotation_rules,gold_silver_ratio_60d,11,125,125,0,2023-10-16,2024-04-15,0.19839651854352502,0.44031898762166466,0.1544023343814127,2.4414969769722434,-0.07199783254365943,6.115725599859628,0.312,0.568,,,,,52.416,0.005200000000000001,
metals_rotation_rules,gold_silver_ratio_60d,12,127,127,0,2024-04-16,2024-10-15,0.06698168807548854,0.13728815294487706,0.17904376697131943,0.8083441171421646,-0.11175168168396121,1.2285108454397504,0.2755905511811024,0.48031496062992124,,,,,37.70078740157481,0.0038000000000000004,
metals_rotation_rules,gold_silver_ratio_60d,13,124,124,0,2024-10-16,2025-04-15,0.057739900418372736,0.12084146797393913,0.20691575309697693,0.6563771471689189,-0.12652127898542742,0.9551078596657051,0.3790322580645161,0.5806451612903226,,,,,38.612903225806456,0.0038,
metals_rotation_rules,gold_silver_ratio_60d,14,126,126,0,2025-04-16,2025-10-15,0.19540489406623807,0.42899286075751375,0.1434744557839931,2.561201242913111,-0.05089551126427283,8.428893827787407,0.373015873015873,0.6349206349206349,,,,,28.0,0.0028000000000000004,
metals_rotation_rules,gold_silver_ratio_60d,15,124,124,0,2025-10-16,2026-04-15,0.20914041295049257,0.4710045412059809,0.2689464347909229,1.5732016973902967,-0.19684567471965742,2.3927604295942673,0.33064516129032256,0.5,,,,,18.290322580645164,0.0018,
metals_rotation_rules,gold_silver_ratio_60d,16,54,54,0,2026-04-16,2026-07-02,-0.12148825920086415,-0.45362771701693305,0.22758376862895938,-2.5356295365665424,-0.19559414617215432,-2.319229516294765,0.14814814814814814,0.3333333333333333,,,,,32.666666666666664,0.0014000000000000002,
metals_rotation_rules,stock_metals_bonds_rotation_120d,1,124,124,0,2018-10-16,2019-04-15,-0.17064900129570326,-0.31631602406027803,0.15375152428485833,-2.3938259965518967,-0.17097640899743294,-1.850056542391338,0.4112903225806452,0.8467741935483871,,,,,52.83870967741936,0.0052,
metals_rotation_rules,stock_metals_bonds_rotation_120d,2,127,127,0,2019-04-16,2019-10-15,-0.09065659121464287,-0.17185611298087278,0.1952296552012333,-0.867130162840856,-0.17933401440422203,-0.958301823286608,0.5511811023622047,1.0,,,,,59.52755905511811,0.006,
metals_rotation_rules,stock_metals_bonds_rotation_120d,3,125,125,0,2019-10-16,2020-04-15,0.028996569756626345,0.059318304761652785,0.3134027387460914,0.3405325102517281,-0.22872698869718633,0.2593410821325716,0.584,1.0,,,,,48.384,0.0048000000000000004,
metals_rotation_rules,stock_metals_bonds_rotation_120d,4,128,128,0,2020-04-16,2020-10-15,0.030937338592823105,0.06182031484755668,0.43951169351601804,0.35831131837561475,-0.2159259231002234,0.28630334866676654,0.5078125,1.0,,,,,35.4375,0.0036000000000000003,
metals_rotation_rules,stock_metals_bonds_rotation_120d,5,124,124,0,2020-10-16,2021-04-15,0.12812989029445632,0.27763622178310743,0.2750594951111834,1.0292893416874325,-0.11517450916441274,2.4105700453802585,0.5483870967741935,1.0,,,,,16.258064516129032,0.0016,
metals_rotation_rules,stock_metals_bonds_rotation_120d,6,128,128,0,2021-04-16,2021-10-15,-0.0230803082431682,-0.0449312435947643,0.13236938100539006,-0.2808032148639846,-0.08642163629295407,-0.5199073463785773,0.5390625,1.0,,,,,59.0625,0.006,
metals_rotation_rules,stock_metals_bonds_rotation_120d,7,125,125,0,2021-10-18,2022-04-14,0.004856642599633698,0.009815148189738387,0.18684371428013258,0.1458651489779284,-0.13065457674345726,0.07512288076223014,0.552,1.0,,,,,40.32,0.004,
metals_rotation_rules,stock_metals_bonds_rotation_120d,8,126,126,0,2022-04-18,2022-10-14,-0.09689381192704649,-0.18439921306433915,0.09096133724821734,-2.1942018295421435,-0.08996458799980356,-2.0496866285292366,0.16666666666666666,0.3968253968253968,,,,,14.0,0.0014,
metals_rotation_rules,stock_metals_bonds_rotation_120d,9,124,124,0,2022-10-17,2023-04-14,-0.005516840005973744,-0.011179720443460495,0.21032871638093628,0.051480898611744895,-0.16017597510073323,-0.06979648749713975,0.3548387096774194,0.782258064516129,,,,,30.483870967741936,0.003,
metals_rotation_rules,stock_metals_bonds_rotation_120d,10,126,126,0,2023-04-17,2023-10-13,0.06298613968548805,0.12993953316345586,0.1743319170638694,0.7884409513619681,-0.08040964622750024,1.6159694670938163,0.5317460317460317,1.0,,,,,12.0,0.0012000000000000001,
metals_rotation_rules,stock_metals_bonds_rotation_120d,11,125,125,0,2023-10-16,2024-04-15,0.18700416622086302,0.4128489149946182,0.16275553567487153,2.206258490831184,-0.06664872465019989,6.194400825543479,0.576,1.0,,,,,32.256,0.0032000000000000006,
metals_rotation_rules,stock_metals_bonds_rotation_120d,12,127,127,0,2024-04-16,2024-10-15,0.0475288350671641,0.09651454900322332,0.3164364951002741,0.4493832439137852,-0.16877350381958423,0.5718584186436966,0.5433070866141733,1.0,,,,,79.37007874015748,0.008,
metals_rotation_rules,stock_metals_bonds_rotation_120d,13,124,124,0,2024-10-16,2025-04-15,0.15545991467130538,0.34132530542789485,0.20574585054127972,1.5305179158968052,-0.11752272137187547,2.9043345954170348,0.6048387096774194,1.0,,,,,65.03225806451613,0.0064,
metals_rotation_rules,stock_metals_bonds_rotation_120d,14,126,126,0,2025-04-16,2025-10-15,0.34358689892693284,0.8052257549680921,0.22470199683473327,2.743857425777343,-0.07107320553901886,11.329526350489806,0.5634920634920635,1.0,,,,,36.0,0.0036000000000000003,
metals_rotation_rules,stock_metals_bonds_rotation_120d,15,124,124,0,2025-10-16,2026-04-15,0.44885093586933,1.1244265696416438,0.7674005380636891,1.397811577876943,-0.42452650250126345,2.6486604794203568,0.5887096774193549,1.0,,,,,0.0,0.0,
metals_rotation_rules,stock_metals_bonds_rotation_120d,16,54,54,0,2026-04-16,2026-07-02,-0.11266910767054994,-0.4275562633621435,0.4743350949930556,-0.9347923623253142,-0.2368840555531092,-1.8049178631454397,0.5,1.0,,,,,9.333333333333332,0.0004,
metals_rotation_rules,stock_metals_bonds_rotation_20d,1,124,124,0,2018-10-16,2019-04-15,0.1176060520650204,0.2535313252030089,0.1211742170390991,1.9261924425589778,-0.04978218355005859,5.092812470711935,0.532258064516129,0.9838709677419355,,,,,121.93548387096774,0.012,
metals_rotation_rules,stock_metals_bonds_rotation_20d,2,127,127,0,2019-04-16,2019-10-15,0.0858258702081498,0.17748997104197373,0.20003150538784517,0.9171463043823724,-0.1493838412106161,1.1881470552877993,0.5354330708661418,0.9921259842519685,,,,,71.43307086614173,0.0072,
metals_rotation_rules,stock_metals_bonds_rotation_20d,3,125,125,0,2019-10-16,2020-04-15,0.15540205774811633,0.33804279414307703,0.2651558116464196,1.231083234081036,-0.15744597707011,2.147039895421069,0.592,0.992,,,,,129.024,0.012799999999999999,
metals_rotation_rules,stock_metals_bonds_rotation_20d,4,128,128,0,2020-04-16,2020-10-15,0.4834303325954612,1.173612943162206,0.427808978732402,2.0327653951648115,-0.1890831326050081,6.2068621721741115,0.5390625,0.9375,,,,,78.75,0.008,
metals_rotation_rules,stock_metals_bonds_rotation_20d,5,124,124,0,2020-10-16,2021-04-15,-0.08398831311522825,-0.16329371792865188,0.27071954579311286,-0.5212117372820761,-0.16855010815164295,-0.9688140797971964,0.4838709677419355,0.9193548387096774,,,,,126.0,0.012400000000000001,
metals_rotation_rules,stock_metals_bonds_rotation_20d,6,128,128,0,2021-04-16,2021-10-15,-0.06490046851416587,-0.1237533485765615,0.13981621679205036,-0.8747868814094641,-0.12295004222764094,-1.0065335996179103,0.4375,0.8984375,,,,,106.3125,0.0108,
metals_rotation_rules,stock_metals_bonds_rotation_20d,7,125,125,0,2021-10-18,2022-04-14,-0.0938475339595275,-0.180181387782263,0.2058116837047813,-0.8622211812483279,-0.16079047640519917,-1.120597387423605,0.44,0.944,,,,,80.64,0.008,
metals_rotation_rules,stock_metals_bonds_rotation_20d,8,126,126,0,2022-04-18,2022-10-14,-0.14803122150915826,-0.274149200476823,0.2242176332483457,-1.3175296441404716,-0.16301275810324267,-1.6817653027083503,0.20634920634920634,0.5,,,,,94.0,0.0094,
